Serial No.,College Name,Info
52,Ramdeobaba University - [RBU],"The hostel are well-located within the campus and offer amenties such as Wi-Fi,mess and access to a Doctor.The mess food is comparatively good and affordable compared to option outside campus.Hostel registration are done at Boy's Hostel Office.the fees are 110000 for a double-shariing room and 120000 for a single room"
52,Ramdeobaba University - [RBU],"Hostel facility provided by college is best but the size of room is very much small Hostel has more than 500 intake for all years In hostel room we have one fan and two bed and two cupboard Meal quality provided in mess is best it provides breakfast, lunch, dinner and the taste of food is really good Registration process for hostel is offline"
52,Ramdeobaba University - [RBU],The facilies provided in the room are pretty average . The meal is also good . Though hostel is affordable and registration process is also pretty easy. The Hostel is around 2 km away from college in Friends colony.
52,Ramdeobaba University - [RBU],"The hostel is very good with all kinds of amenities such as water coolers, mess, sports room, and TV room. Also, hygiene is carefully maintained and mess food is also nice. It is online through the college website and it costs 95000 a year PG can be found in an area of around 500 m."
52,Ramdeobaba University - [RBU],"The hostel faculty provided here is good. In-room we have a fan, study tables and beds provided already. The meal provided here is pure veg and the quality is so good. We have special items on certain days in the week like Chinese, pav-bhaji, etc. The registration process for the hostel is done online mode when the admission is completed. Hostel fees here are quite high, they have a fee of 95000 per year, and that too one has to pay in one go not in installments. Here a lot of PGs are provided for the students around the college which are nearby(within walking distance from the college)."
53,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET],"The hostel facilities are very good than expected it rents about 130000 per annum They provide bed , attached rest rooms , cupboard They provide us a good meals and also provide snacks in the evening We can register for hostel at the time of administration process I have rented a PG hostel which is opposite to our college"
53,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET],We have 2 hostels one for 1st years and other for seniors. Capacity of girls hostel is 700 and boys is 800. Food is nice. Registration process is just form filling. Locality for pg room is gandimaisamma.
53,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET],In VNR College Hostel there are 2 sharing and 3 sharing rooms . It costs around 120000 for hostel and 5000 for dobhi. we can register in vnr hostel at the college management section The meal and room cleanliness is very good
53,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET],There is hostel available for college. The rooms and hostel are well facilitated with clean environment. The mess is above average. You can contact hostel for registration. The fees will be 1.2lakh/year
53,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET],"As per hostel is concerned it is maintained very neat and clean and food is prepared by taking safety and hygenic measures to nothing to worry about food.The quality of food is average in the sense not so bad.The hostel fees is 130000 . Per room there will be only 3 members if main hostel is concerned but there is another hostel 3km away which is only for 1st years and this one is good ,neat but problem is there would be many roommates for some of the rooms."
54,National Institute of Food Technology Entrepreneurship and Management - [NIFTEM],Hostels are not very good. They are cleaned everyday but our rooms we have to clean ourselves and we have double sharing rooms. Hostels are affordable it is about 6k per semester. We are not given ac in hostel but basic facilities like study table bed almirah are separate for each roommate. The food is okay. We are given variety of food in both options veg and non veg.
54,National Institute of Food Technology Entrepreneurship and Management - [NIFTEM],The facilities in room are Quite good the give you a your perosonal wardrob area with common washroom and bathroom and fans and lights with 24*7 Electricity you can use your peronal cooller in summer and heaters in winter . Hostel is compulsory and every student gets one room in hostel . mess food is not so good you can just survive.
54,National Institute of Food Technology Entrepreneurship and Management - [NIFTEM],"The hostels are quite spacious, with basic amenities provided. Laundry service is available at extra charges. The base charge is 6000 per semester for a sharing room (2 people per room). The mess food quality is quite poor though."
54,National Institute of Food Technology Entrepreneurship and Management - [NIFTEM],"hostel facilities in niftem are fantastic because there are ususally only two students in a room and it can became a single person in room after 3rd year(B.Tech). From accomodation perspective only hostel is available in niftem you cannot stay outside the campus.with regards to hostel rooms all the rooms have 2 beds,2 fans,4 tubelights,2 chairs,2 tables etc already in room. mess is within the hostels.hostel service is available for both girls and boys. the hostel is affordable for a student."
54,National Institute of Food Technology Entrepreneurship and Management - [NIFTEM],"Except hostel fee, mess fee for each semester is 18900. My native place is Kerala so, here I don't like the taste of food. Most of time am adjust ing the food. And faculty of room s are good. But the toilet facilities is not good. It's is common toilet for btech and mtech people's so the btech people not welly maintain the toilet"
55,Sri Jayachamarajendra College of Engineering - [SJCE],The rooms can accommodate 3 members in which a fan is included in every room. The mess food is good and it is pure vegetarian. The registration process is done at the hostel office. There is PG for boys behind the campus its name is Royal Boys PG
55,Sri Jayachamarajendra College of Engineering - [SJCE],"No, I am a day boarder. However I do have several friends in hostels and they claim that the food and other facilities could be better. There is also just one bus available for the off campus hostel which is worrisome. The expenses amount to nearly 70k to 80k per year or nearly 8k or 9k per month."
55,Sri Jayachamarajendra College of Engineering - [SJCE],"Yes, I've opted for hostol facilities. Annual charges - 80000-90000 Rs, including food. Hostel Rooms are clean and hygenic. Hostel facilities are good, Not the best, but good enough. It is economical and inside the campus. Food quality in hostel is good and hygenic. Other alternatives would be done PG/flat nearby, but traveling will be a problem, unless you own a two wheeler or a cycle, they aren't that economical compared to hostel"
55,Sri Jayachamarajendra College of Engineering - [SJCE],Hostel rooms are good and clean. One should share room with 3 members. The water supply and other food facilities are good. Hostel seats are available for all the students and there are lot seats will be available.
55,Sri Jayachamarajendra College of Engineering - [SJCE],Hostel is very good for the most parts. People can enjoy food for few days but after few months it's booring and the washing machines are provided 24 hrs electricity and water with high speed internet which can peak downloads are 20 mega bytes per sec.
56,Jaypee University of Information Technology - [JUIT],"Hostel mess food is good The accomodation is of 2 for double room and 1 for single room ' fees is 160000 for double room and 7500 more for single room The room is good , They provide you desk, cupboard , almirah , bed , mattress and hot air blower for winter"
56,Jaypee University of Information Technology - [JUIT],"We are provided with bed and mattress , cupboard, study table with chair, almirah and. heat blower for winters. Meal quality is just amazing here in juit it is rated 5 stars by the government food safety and quality team. You just need to tell in the councelling time and you want to opt for hostel facility."
56,Jaypee University of Information Technology - [JUIT],"Hotel rooms are quite spacious and sharing of 3 person. In hostel you get one almirah, study table and chair , and single bed. Single rooms are also available you have to pay additional charges. Just remember one thing single rooms are very less . Quality of food is average. You get lost of variety no doubt. Meal is changing every day and review of students also taken in mess about food ."
56,Jaypee University of Information Technology - [JUIT],Hostel are very good and maintained. Mess food is very very good no improvement needed in it. Hostel room and washroom are very neat and clean very hygienic. Full 5 star service are given hostel and mess.
56,Jaypee University of Information Technology - [JUIT],"There are single double and triple rooms. Double rooms have 2 beds 2 almirahs 2 chairs 4 shelves and 2 tables. A heater is also provided for winter. We have great food in the mess, every day of the week we get something new and the menu is revised monthly. The food is really tasty. The hostel rate is 1,60000 per year."
57,"University Institute of Engineering, Chandigarh University - [UIE]",The hostel facility is decent. The meal is of good quality registration process is online and the main thing is that they are affordable. I have not taken any pg and for 6 months fees it is only 5120 and it is very much affordable.
57,"University Institute of Engineering, Chandigarh University - [UIE]","There is a shortage of hostel room as compared to no of students so many of the students has to rent pg rooms if a student gets a hostel the rooms are okay to live a healthy student life. The mess food is good and there should not be that much problem for a student to eat mess food. If a student doesn't get a hostel there are a lot of pg rooms in the adjacent sectors with low to high price, with-without food but there are a lot of tiffin services which a student can take. I experienced both the life and had fun in both. But for the 1st and 2nd year a student should try to live in the hostel it helps in connecting people and learns new things."
57,"University Institute of Engineering, Chandigarh University - [UIE]",The hostel is very good. Security is high. Wi-fi facility is available 24 hrs. Food quality is good in the mess.
57,"University Institute of Engineering, Chandigarh University - [UIE]",University provides hostel which is best. you can avail hostel while u r taking admission in the university then they will sanction room number with hostel name. There are more than 12 hostels for students. Hostels food and menu are all over best and good food hygiene also.
57,"University Institute of Engineering, Chandigarh University - [UIE]","In that time hostel fee is 86000 per annum but last year student paying 77000 per annum they increased the hostel fee every year because of GST or some any other reasons but the hostel facilities are so good from my side, they provide self-service and the food timing is also fixed."
58,"School of Engineering and Technology, NCU - [SOET]",Campus Life:Annually one cultural fest has various activities All books available in the library Centrally air conditioning corridor and class Good facilities in sports as well as badminton Ground well maintained Hgvn Hfgg Cv. Igfc
58,"School of Engineering and Technology, NCU - [SOET]",Campus Life:Well lit spacious air-conditioned classrooms with teaching equipment. A neat clean environment in the building and open areas. Fully equipped laboratories and staff. Large size playground and other sports facilities.
59,Lovely Professional University - [LPU],Be honestly the hostels facilities are much better than the other PG PG hostel. The environment and the security are best . They gives us 4 times of foods or meals . The quality of meals are mostly healthy but some days the foods were olily. In the room regularly the stafs were come to clean the rooms and akso the bathroom were cleaned regularly. Also the floor are cleand by stafs daily . In every floor there were cctv camera for safty also there were dustbins .which was cleande daily by the staffs members.
59,Lovely Professional University - [LPU],The hostel fees for one year is 115000 for 3 seater ac room. The mess charge is 34000 for 2 meal. The hostel facility is quite good they provide 24/7 medical issue. If you stay outside the college u may find some difficulty.
59,Lovely Professional University - [LPU],I have taken 2 seater apartment With Ac We got 2 beds table and 2 almirah Apartment have a small kitchen area Balcony is also there The room is good for 2 persons spacious and lots of place to keep our belongings A attach bathroom Mess is downstairs our hostel Drinking facility is provided 24hrs water and electricity supply is there If there is any issue in the room we can also put an rms against it and then it will resolved within 2 days
59,Lovely Professional University - [LPU],"If I talk about the hostel facilities they have ac and non AC rooms with a bed, a study table, wifi, and a almirah. The staff cleans the rooms very perfectly. The meals they provide is really nice and healthy. They provide it 3 times as breakfast, lunch, dinner with snacks on timely manner."
59,Lovely Professional University - [LPU],They provide us every facilities i opt for 3 seater ac room and everything is very good talking about mean quality its amazing and rich in flavours they hier nutritionist for meal i opt hostel in campus only they provide us everything including laundry survice to departmental store in hotel canteen in hostel
60,St. Joseph College Of Engineering,The college has a hostel for both boys and girls.providing food from the mess is average.weekly three days non veg.hostel has washing machine but we can pay for its and use.the hostel is located into the campus so easily go and return the classroom in morning and evening.
60,St. Joseph College Of Engineering,The Hostel is good.But There is no common electrical plugs points in rooms we cannot charge our phones in the room.The food provided in the hostel is average.Hostel has more rules.If we don't follow that.They will vacate us from hostel
60,St. Joseph College Of Engineering,"Campus Life:The annual fest at St. Joseph College of Engineering is named [Culturals], usually conducted in [Feburary-April]. The tech fest usually conducted often every 3 months. The library is well-equipped with a diverse collection of books and journals, providing ample resources for academic research and learning. Classrooms are equipped with modern amenities, enhancing the overall learning experience for students. The campus offers a variety of sports and extracurricular activities, providing students with opportunities to engage in physical and creative pursuits. There are social groups, clubs, and student-run websites that contribute to the vibrant campus life, fostering a sense of community and collaboration among students."
60,St. Joseph College Of Engineering,Campus Life:St.joseph college offering 30 course also with self financing courses land :70 acres St.joseph college will conduct one big event Once a year best event in a year St.joseph college Library is the place were I need to gain my knowledge Good and nice Football Throwball hockey teams are available in st.joseph college and head coach are friendly seniors NCC NSS YRC ROTRACT science clubs are available in St Joseph College
60,St. Joseph College Of Engineering,"Campus Life:Annual fests: CRYPTRIX', Jet Potential, GENERA, and Jet Mech. You can easily borrow and return/renew anytime. you will be provided with 6 library book cards for that. Classrooms are having windows, desks, projectors, and all the necessary things. Every year sports events will be conducted on all major Olympic sports. our college has all facilities to conduct sport. There are many clubs such as English, Math, Quizzes, Music, Dance, etc. Interested students can join any clubs and do the activities."
61,Saveetha Engineering College - [SEC],"Hostel : our hostel have a clean and superb designed mess ,and we would be having 3-4 menus per meal ,both non veg as well as veg ,and they would be providing one banana at night ,and milk would be provided in morn, evening,and dinner too ,and snacks also given at 5 pm"
61,Saveetha Engineering College - [SEC],Hostel is available in different ranges from 70k to 1.32L. In 1.32L range hostel there are many facilities compared to 70k rane hostel. Food is very good and healthy. Registration process is very easy no need much efforts.
61,Saveetha Engineering College - [SEC],7 floor hostel.ground floor garden room and student room.and 7 floor each floor one faculty confirm in one room and student room .good meal all types food.nonveg and veg .id card to connect zip so id card to atm card and meals amount add and cambus canteen all variety foods order and eat.
61,Saveetha Engineering College - [SEC],The Hostel facility is good and the water is affordable 24 hours and hot water is also provided. The mess is also in an affordable space and the food is of different varieties and the gym is there to work out in it.
61,Saveetha Engineering College - [SEC],Our hostel is very good. There are six floors with each floor having 70 rooms. Each room have a single air conditioner with 5 beds with attached fans. Each floor having 100 bathrooms with good hygienic condition.
62,Sri Sairam Engineering College,Each room occupies 4 students both with AC and Non-AC rooms are there internet facility is provided and the meal quality in the hostell is very good the registration proccess for hostel is during the admission time and the locality is inside the college campus
62,Sri Sairam Engineering College,"Hostel with clean and tidy environment. Food quality as well taste good. Hostel fee around 120000/yr. Well organised room and building with all facilities like drink water, rest room WIFI connection etc.. day wise food menu. Registeration process was really simple andd affordable"
62,Sri Sairam Engineering College,The room consists of a single cot bed with bedsheets and wifi facility along with a general bathroom for 10 rooms Meal quality and quantity are the finest as to speak of its taste Registration processes are done initially during the payment of the first-year admission fees Tambaram is the locality I have rented a room for my PG program
62,Sri Sairam Engineering College,Spacious and ventilated Rooms. The food is good. A deposit of 10000rupees should be paid initially and the hostel fees per year are ninety thousand rupees paid soon after joining the hostel. Not rented any Pg rooms.
63,NMAM Institute of Technology - [NMAMIT],"I have joined triple sharing hostel which cost 71400 among that rent is 30000 and mess fees is 26000 per semester and the food quality is great there is both veg and non veg daily and Ice cream one a week. Outlr room is provided with a bed, study table ,fan and a cupboard."
63,NMAM Institute of Technology - [NMAMIT],"Hostel facility is very good. The admission process is very easy. rooms are really good. students can opt for two sharing or three sharing, attached or non. hostel mess provides 4 meals a day with a very good menu which changes every month. there is option for veg and non-veg also option for north or south indian mess."
63,NMAM Institute of Technology - [NMAMIT],The hostel is inside the college campus around 100m.We can easily be in the hostel.The hostel is very clean and the rooms are well equipped.The food are the best bcz u will have the variety of dishes every day.
63,NMAM Institute of Technology - [NMAMIT],The hostels are good . They have many options which also give means a wide range of fees. The food is good . Its affordable and the curfew is around 9 . For those who want pg that is also available around the college area.
63,NMAM Institute of Technology - [NMAMIT],Our college provides a wide range of hostel facilities were we get rooms with attached bathroom or even only rooms and a common washroom to every floor. 1st years are kept separate in separate block in order to avoid ragging from the seniors and as the moon to the higher semesters they can accommodate with the seniors. Registration process usually starts before 2 months of end of the even semesters. Reviewing about the meals we get a proper meal time to time and some days we have special food. Veg and also non veg is available in a hostel mess.
64,"CVR College of Engineering, Ibrahimpatnam",The hostel department fees is 125000/- for non-ac and 150000/- for ac room. The prism hospitatality service provide mess and canteen for where it is better food compare to other pg's. Now i am leaving in the Orange hostel managalpalle.
64,"CVR College of Engineering, Ibrahimpatnam","There is nothing special about college hostel, its just waste of money you can better stay in private hostels which is from 5000-6000rs per month. College hostel asks 125000 per year and 150000 for AC room."
64,"CVR College of Engineering, Ibrahimpatnam",Hostel fee for around 10 months is 100000 and for everyroom there are 4 beds and internet connection which is free meal quality is moderate. For registering in hostel the process is very simple you need to check the hostel Warden with Vacancy of rooms.
64,"CVR College of Engineering, Ibrahimpatnam",There are 64 students for each class we had a project of facility in our class the teachers also conducted conducts PPTs to improve the improve the students the meals in our canteen and our miss is also very good then comparing to the other private hostels
65,Yeshwantrao Chavan College of Engineering - [YCCE],"Hostel facility is also good at YCCE. All types of room are available as per needs ( 2 seater, 3 seater, 4 seater ). Cleanliness is properly maintained at hostel. verandhas, stairs and premises are cleaned every day, while the rooms are cleaned on alternate days. Even the food quality is good and hygiene is maintained."
65,Yeshwantrao Chavan College of Engineering - [YCCE],"I live in a rented house outside the college. I don't have much experience in hostels but in hostels, the food is decent.Breakfast is also normal Like sometimes Paratha, sometimes Sandwich, sometimes Vadapaav, there are some such menus along with milk and In eating. There is a different menu every day. .And rented houses are also very available in the spring of college and for them too, it is a mess. They have to pay Rs. 2500 per month for full plate and Rs. 1800 per month for half board.There are good localities in the surrounding areas to live in a rented house. There is also a lot of food available outside. Vandongri is 11 km away from Nagpur center but autos etc. are available."
65,Yeshwantrao Chavan College of Engineering - [YCCE],The hostel facility is not so good not so bad. The rooms are okay. There are 3 girls in each room washroom is not attached. Tables and chairs for each student are available. The room floor is okay. Room cleaning facility is available daily. There are 2 messes available in the hostel one is out of the hostel. There is a cafe available for students and staff. The hostel mess is okay. The quality is good. The menu is different for all 7 days of the week. The registration process for a hostel is easy. We have to fill form for admission to the hostel in the students section hostel fee is 64000 including mess and hostel utilitis.
65,Yeshwantrao Chavan College of Engineering - [YCCE],hostel facility is s0 good i basically dont leave in hostels so i dont have proper imformation regarding it hostels are affordable as given on college website with roper data given on it meals are moderate
65,Yeshwantrao Chavan College of Engineering - [YCCE],"Hostels are well guarded. First years get triple sharing rooms. Not very spacious. Single bed, a table, a bookshelf (one 1 shelf, not 2-3), a wardrobe (quite small), small bathroom (barely enough space for bathing), and a very small balcony. Mess food in all hostels. 2-3 vegetables, chapati and rice, and a sweet dish are what they usually give. On Sundays, we get something like poha or idli sambar. Not very tasty food, just eatable. Warden checks upon each and every student. Registration for a hostel is made at the time of admission only. Almost Rs 2.5 lakh per year for a hostel. The hostel is a 10-minute walk from the college."
66,"Institute of Technology, Nirma University","There was a Hostel facility inside the college campus with affordable fees, also they provide gym, cricket, tennis, clubs, and many more. There were many buildings for men & women in which 2 persons at a same room."
66,"Institute of Technology, Nirma University","Nirma University doesn't provide hostel for any of the undergraduate programs till now. So you have to look for a hostel outside the college or else a PG. There are several hostels and PG's in radius of 2Km from college. In hostels and PG's there are single, double, triple and four sharing rooms available as per your requirement.The approximate amount to be paid is 1.2Lacs which includes food, transportation and laundry and your stay there."
66,"Institute of Technology, Nirma University","Nirma didn't had a hostel facility for students pursuing bachelor's study at the institute. Though there are a couple of good hostels available at distance of around 3 km from the college, with good facilities. The mess food was okay, one can survive on it."
66,"Institute of Technology, Nirma University","There is no hostel facility for B.tech students, only for the post-graduation they provide. PG's monthly rental here is about 6500 rs per month mess food is awesome, The quality of food is great. Normally Mess food is Punjabi. Canteen is good too, every kind of veg food is available here. Punjabi, Gujarati, Chinese, Fast Food, Momos, Maggi."
66,"Institute of Technology, Nirma University",I am local here so has not lived in hostel but have friends who were in hostel. Hostel was good. Enough furniture. Good security Fees is 45k/sem approx. Food was average in mess
67,Sant Longowal Institute of Engineering and Technology - [SLIET],"Hostels are the one of the most interesting topic here. There are 10 boys hostel and 4 girl hostels. Registration process of hostels are very simple. Just we have fill the 3 form. In one hostel room generally there 3 students in 9 hostels but 10 no. Hostel is the only hostel that are with available with single room. In hostel rooms they provide a table, chair, single bed,and one almirah. Meal quality is also very good here. Meals are scheduled for weekly we have to paid less than 3000 for mess bill. If we want to take rented room then we have to go out side the college campus around 5 km. But girls PG are provided inside the college."
67,Sant Longowal Institute of Engineering and Technology - [SLIET],"hostel facility are decent two types of hostel are there 3 seater and single seater, hostel is available for every student, hostel will change 7000 per year and mess festivities are also there which will charge you approx 36k per year"
67,Sant Longowal Institute of Engineering and Technology - [SLIET],"You can register for Hostel at time of Admission. Every hostel have individual mess facilities. All day food routine is fixed which changes with respect to time. Hostels have facilities of Badminton Ground, Study Room, Game room, TV Room, Meeting Room. All hostels have a BHS and a gaurd all the time. There are 10 Boys Hostels with 250 capicities of Student each and 3 Girls Hostels with 300 capicities each."
67,Sant Longowal Institute of Engineering and Technology - [SLIET],"A room in hostel is alloted to three students till first three years of degree in final year single room is alloted!! Two fans are provided in the room !! Each hostel has a different mess, ours is quite bad and I don't like the food a single day !! Hostel is very much affordable only 8000 rupees per year is charged"
67,Sant Longowal Institute of Engineering and Technology - [SLIET],"Hostels here are well maintained. all the students easily gets hostel and other are a total of 10 boys hostels and around 5 girls hostels. hostels have a badminton court each, TV room , TT room, and other leisure time activity items such as carrom etc, hostels are surrounded by green gardens which make it pleasing"
68,Sri Ramakrishna Engineering College - [SREC],The room is good. Meal is okay and it is unlimited. Freshers day and hostel day is celebrated. Registration fees is 5000. Thudiyalur pg or you can rent a room
68,Sri Ramakrishna Engineering College - [SREC],Hostel food is like home food. Rooms are needed to be shared by four persons. Hostel is maintained very well by the workers . There is 24/7 wifi provided in the hostel with no power cut. Hostel warderns are very friendly.
68,Sri Ramakrishna Engineering College - [SREC],"In a room there are 2 fan 2 tube lights accommodated with 4 students per room each given with a cot, table and chair. Menu is for a week in a repeated routine. Comparatively worth for the money and provided with the tea, coffee and milk 3 times per day"
68,Sri Ramakrishna Engineering College - [SREC],"The hostel is quite good. The room is big and 4 people are allowed to stay in a single room and it has shelves to organize our things. The bathroom is common. The meal quality is good and taste is good. The menu includes, idly, dosa, Pongal, variety rice, chapathi, parotta, noodles for breakfast and dinner, and for lunch it's meals. The registration is simple that's you fill the form and a card will be given in which you have to paste the picture of the people who wants to visit you inside the hostel that can be parents and guardians."
68,Sri Ramakrishna Engineering College - [SREC],Hostel you have to pay 77000 per year Food will be very good. Outing is available only from 2nd year and witth your parents permission only. It may sound crqzy but its for our safety concern You can have ah sports practice till 6 pm
69,Chennai Institute of Technology - [CIT],Warden and watchman is available in hostel.Hostel foods is average in taste but good is quality. Registration process for hostel will come in admission. No seperate registration for hostel. If I rented an room by sharing the expenses will be 6-7 thousand per month.
69,Chennai Institute of Technology - [CIT],"The room is more comfortable. We have good working fans and lights. The quality of the meal is very good, varieties of foods are provided. The college mess provides non veg for 3 days per week which is more than enough for me. The manual of mess changes frequently because they are improving the dishes day by day which are liked by students"
69,Chennai Institute of Technology - [CIT],Hostel facility in my college is good. 6 students are allocated to every room. We are given a seperate room to study . Also our rooms are cleaned every day. The food provided here is mostly good with different food everyday. We also celebrate hostel day every year where students organise it for hostel students. We can register for hostel any time.
69,Chennai Institute of Technology - [CIT],Hostel is excellent and they will provide wifi connection for each room.Hostel mess is some what ok in taste.Hostel is available to students only for 3 years and for the final year hostel students should rent a home outside the campus.
69,Chennai Institute of Technology - [CIT],"The hostel room are well equipped. The new hostel built recently is a villa type one that has kitchen,hall and so on. The old hostel has 3 fans 10 cupboards 6 cots 2 study tables which is well enough for 6 members to stay up there. The mess provided is actually good but not good always. This is not our home to blame anymore. It's ok. The registration process is included in the admissions itself. As the college is built a decade ago, Mostly the last year students are advised to stay out near the college as they would go out for companies and so on frequently."
70,Institute of Aeronautical Engineering - [IARE],I think that the hostel fee is very high .So you can accomodate in nearby PG hostels. there are many PG hostels for both boys and girls near to the college.My PG hostel was B R REDDY Boys hostel which is located in Gandimaisamma.It costs me around 6000 rupees per month.
70,Institute of Aeronautical Engineering - [IARE],The hostel facility is good. The food quality is good. The way they take care of us and there is safety for girls which is necessary. For 1st year there are study hours from 6 to 7 . It will help students study and maintain discipline.
71,Nitte Meenakshi Institute of Technology - [NMIT],In room they provide are cupboard and cot and one study table. They provide quality food it has good menu. They provide snaks too There is a seperate menu for vegetarians and non vegetarians. Hostel fees is 135000 in first only two sharing will be available. Disappointed with washroom and dhobi
71,Nitte Meenakshi Institute of Technology - [NMIT],"During first year they will allot you two sharing rooms ,room would be clean there would be common washroom and water coolers .menu will be provided they give means as mentioned in menu .if you live in it would be more costlier and there will waste of time in travelling which would be min 6-7km to find any good pg"
71,Nitte Meenakshi Institute of Technology - [NMIT],"you can get free wifi, water dispense, 2 bed facilities available in kaveri and souparnika hostel while you can get 3 bed facilities in shambhavi and nandini hostel the food quality in mess is great , u can get good food everyday except Thursday , maximum peeps ordered food on Thursday You can also get special food on the special events like Christmas , holi , eid you need to pay hostel fees by contacting to the warden of respective hostel"
71,Nitte Meenakshi Institute of Technology - [NMIT],"2 sharing or 3 sharing in a room u will be provided one bed coat , cupboard , study table and you should bring everything 145000 for per year rent including mess food is not that good but ok ok .u will be having 3 times a food and evening snacks tea/cofee/milk is provided both morning and evening"
71,Nitte Meenakshi Institute of Technology - [NMIT],"hostel facilities to ensure comfortable and secure living environment for students.types of room are single,shared room.mess food is also good .night cafeteria is also there ,security is 24/7 and warden is also there for the support of student"
72,Sri Venkateswara College of Engineering - [SVCE],One have to apply for hostel and it will be provided on first come first serve basis.Rooms were two sharing with individual cot and study table.Rooms had well aeration and natural lighting.The meals quality were good compared to outside PGs and menu will be changed once per year.Fees may be high but safety is pucca with 24*7 security.
72,Sri Venkateswara College of Engineering - [SVCE],"In 1st years the toom is shared among the persons. The room is provided with 2 fans and a table and cupboard for each student. From 2nd year 2 students per room. The meals are unlimited and the menu is changed for every 6 months, plates and tumblers are provided. The registration for the hostel is carried out along with the admissions process. Near the college, there is an apartment that is the only nearby residence."
72,Sri Venkateswara College of Engineering - [SVCE],"In first ND second year hostel consist of 4 people per room with 2 bathrooms commonly,mess is common for all the students.in third and 4th year 2people per each room,inside the hostel itself sickroom available,store also available inside the hostel itself"
72,Sri Venkateswara College of Engineering - [SVCE],Hostel is not bad but good facilities for students and safety precautions should be taken there is a good protection especially for girls.minimum of 15 members of security people will available for students and eco friendly nature between.
72,Sri Venkateswara College of Engineering - [SVCE],"Yeah I am an hosteler. Coming to hostel it was not so bad for 1st year each room 4 members and for upcoming years it will be 2 or 3 per room. Wifi facility is available for hostel students 24/7.Coming to food it was not too nice will be adjustable. Only vegetarian foods available in hostel and canteen, Non-vegetarian is prohibited inside the college.But hostel students are permitted to go out with parents permission and to eat whatever they like."
73,Rajalakshmi Engineering College - [REC],"Hostel facilities are not bad but for girls there is no hostel in the RIT instead they have accomodation in the RAJALAKSHMI HEALTH CITY ( medical College of Rajalakshmi groups). The meals provided there are good only vegetarian available, but students can order food at any time may be veg or non veg . The hostel is not that strict it little flexible. While paying the tution fees you have to pay the hostel fees and get the hostel renewal form which allows you to further stay in the hostel hostel fee is around 90000 now in the year 2024"
73,Rajalakshmi Engineering College - [REC],The hostel rooms they provide are not that good but ok. The food they provide in the hostel mess is not that good they provide only vegetarian food is provided here. The hostel is very affordable as the fee is only Rs.30000.
73,Rajalakshmi Engineering College - [REC],The hostel facility here in REC is not that good. They provide only VEGETARIAN food in hostel mess as well as in college canteen. Hostel here is very affordable they charge you only Rs.30000 per year. The quality of food is also not that much good they have to improve it.
73,Rajalakshmi Engineering College - [REC],"The hostel which is within the campus is good for the reasonable fees.But due to the excessive admission of students in the previous year,the hostel can't hold all those students. So they are preparing some new hostel for them.The mess food is completely veg and they provide only eggs. They provide snacks at 4 to 5 pm and also they provide tea on the exam times in late night."
73,Rajalakshmi Engineering College - [REC],The hostel room is good it feels like our home in one room 4 to 5 students will allow to stay every room has attached toilets and also has a common toilet in every floor the college has separate hostel for boys and girls the warden is strict as well as friendly the food is good
74,PES University - [PESU],"There is 24x7 water, electricty and WiFi available. There are fans, a cot, a study table per student, bathroom(common or attached) and cupboards. There are 3 different messes. One is a pure vegetarian and the other two messes primarily serve vegetarian food with exception for 2 days in the week where non vegetarian food is served. The regisstration process is quite simple and follows standard procedures where a form is to be filled with a parent and local guardian present. A deposit of 35,000 is compulsory while joining which will be returned when you decide to leave the hostel."
74,PES University - [PESU],Hostel mainly had 3 blocks. For first year they will allot only two blocks one is IT Block which is 3 sharing with common bathrooms and the other one is NB block which is 3 sharing with attached bathrooms. Hostel has 3 canteens one is hostel mess the food would be in South Indian style and Non veg is provided the other one is Namdari it is a Jain kind of mess which only VEG and they don't even use oninons and garlics in their food the last one is Food Court where u get Chinese items and non veg is also provided. For the hostel process u have to get a form from the office then fill u r details and the amount should be paid only in Demand Draft at first
74,PES University - [PESU],"Hostel facility is good, 4 times food + laundry + security. For 10 months the fees is 160k for single rooms and 145k for sharing rooms. Which means 16k per month is very good considering the fact that were getting so much facilities. Outside PG has less rent but the facilities are also less."
74,PES University - [PESU],Hostel facilities was like 100000 per year before but now it has almost come to 1.5. They provide food facilities and the cut off timings to enter back into the hostel is 8. So in terms of safety it is a good place to get into. And food is kinda of ok.
